Wall time,Step,Value
1774944166.1278634,3,2.1180148124694824
1774944166.422749,4,2.1925430297851562
1774944169.387024,5,2.113182544708252
1774944170.975193,6,2.1052184104919434
1774944172.5634406,7,2.1469218730926514
1774944174.1463356,8,2.0468199253082275
1774944175.7282093,9,2.133446455001831
1774944177.3025806,10,2.1023242473602295
1774944178.8994522,11,2.104773759841919
1774944180.4674318,12,2.0510189533233643
1774944182.0432456,13,2.0051465034484863
1774944183.6358032,14,2.045944929122925
1774944183.8767142,15,2.1479170322418213
1774944186.7667203,16,2.0553646087646484
1774944188.3497245,17,1.9197871685028076
1774944189.9070005,18,2.0034573078155518
1774944191.4713008,19,2.105501890182495
1774944191.7070768,20,2.100813388824463
1774944193.2792404,21,1.9872689247131348
1774944194.827926,22,2.1606080532073975
1774944197.7165346,23,2.0489635467529297
1774944197.9673183,24,2.0703330039978027
1774944200.837038,25,2.0526626110076904
1774944202.4039218,26,2.05835223197937
1774944203.9543772,27,2.0557615756988525
1774944205.4996521,28,2.170025110244751
1774944208.3747644,29,2.1221203804016113
1774944211.251082,30,1.984911322593689
1774944214.1204114,31,2.120490789413452
1774944216.9902835,32,2.0335853099823
1774944220.3004076,33,2.0575780868530273
1774944252.5256062,34,2.035618782043457
1774944252.81292,35,1.979400873184204
1774944253.0680182,36,2.0204498767852783
1774944253.3055775,37,2.0402841567993164
1774944253.5468087,38,1.9653791189193726
1774944253.7882626,39,1.9498318433761597
1774944254.032594,40,2.0051395893096924
1774944254.2644231,41,2.0763397216796875
1774944254.4955003,42,1.9177194833755493
1774944254.727339,43,1.9671190977096558
1774944254.9625895,44,1.889278531074524
1774944255.1962695,45,1.9814523458480835
1774944255.4436398,46,1.892771601676941
1774944255.691317,47,1.947514533996582
1774944255.930465,48,1.9441646337509155
1774944256.178526,49,1.9617176055908203
1774944256.4314933,50,2.0364909172058105
1774944256.700489,51,1.84759521484375
1774944256.953643,52,2.0379912853240967
1774944257.1997573,53,1.9642434120178223
1774944257.4503987,54,1.89577317237854
1774944257.6918862,55,1.8526419401168823
1774944257.9454076,56,2.0584962368011475
1774944258.177276,57,2.000596761703491
1774944258.4181464,58,1.9981266260147095
1774944258.6518438,59,1.9843517541885376
1774944258.8886108,60,2.0361406803131104
1774944259.1200697,61,1.8970221281051636
1774944259.350606,62,1.980329155921936
1774944259.6085906,63,2.0145204067230225
1774944259.8460681,64,2.1104981899261475
1774944260.1037984,65,1.9383747577667236
1774944260.3595157,66,1.8833842277526855
1774944291.4754324,67,1.9204243421554565
1774944291.7904003,68,1.947953462600708
1774944292.0604093,69,1.902211308479309
1774944292.3019261,70,1.9666361808776855
1774944292.5423439,71,1.9027667045593262
1774944292.783676,72,1.8275260925292969
1774944293.022569,73,1.8912006616592407
1774944293.2521484,74,1.9996179342269897
1774944293.5051055,75,1.9195631742477417
1774944293.7416399,76,1.848817229270935
1774944293.9758365,77,1.8459422588348389
1774944294.2197948,78,1.8453466892242432
1774944294.4589577,79,1.8504199981689453
1774944294.7119923,80,1.80647611618042
1774944294.9519963,81,1.8783644437789917
1774944295.1866076,82,1.8782423734664917
1774944295.4269671,83,1.9133951663970947
1774944295.663814,84,1.9436357021331787
1774944295.9005537,85,1.8273427486419678
1774944296.146324,86,1.7889639139175415
1774944296.3763645,87,1.7864598035812378
1774944296.6193697,88,1.7929229736328125
1774944296.8606648,89,1.9638251066207886
1774944297.0988183,90,1.932013750076294
1774944297.3328125,91,1.8793126344680786
1774944297.5626702,92,1.911087155342102
1774944297.7893574,93,1.8824964761734009
1774944298.0253682,94,1.8514795303344727
1774944298.25726,95,1.9050302505493164
1774944298.5040476,96,1.9203910827636719
1774944298.7308052,97,2.037806987762451
1774944298.9732866,98,1.8062103986740112
1774944299.2031627,99,1.7610186338424683
