Wall time,Step,Value
1774944197.7164793,23,3.5355918407440186
1774944197.9672534,24,3.279466390609741
1774944200.836982,25,3.6584296226501465
1774944202.4038477,26,3.5881059169769287
1774944203.95419,27,3.722721815109253
1774944205.4995959,28,3.564648389816284
1774944208.3745832,29,3.4568843841552734
1774944211.251008,30,3.7877988815307617
1774944214.120352,31,3.6493566036224365
1774944216.9902272,32,3.826875925064087
1774944220.3003495,33,3.7455713748931885
1774944252.5255344,34,3.868988275527954
1774944252.8128507,35,3.9508283138275146
1774944253.0679574,36,3.841968297958374
1774944253.3055189,37,3.7002506256103516
1774944253.546748,38,3.605881929397583
1774944253.7881968,39,4.168381690979004
1774944254.0325334,40,3.8864312171936035
1774944254.2643628,41,3.4506916999816895
1774944254.4954424,42,3.4999985694885254
1774944254.7272797,43,3.616408348083496
1774944254.9625328,44,3.7696268558502197
1774944255.1962042,45,3.781672716140747
1774944255.4430199,46,4.0417046546936035
1774944255.6912563,47,4.082215309143066
1774944255.9304078,48,3.698505163192749
1774944256.178296,49,3.7495298385620117
1774944256.43099,50,3.9980850219726562
1774944256.7004266,51,3.8174796104431152
1774944256.9535816,52,4.057260036468506
1774944257.1996973,53,4.537469387054443
1774944257.4503279,54,4.132477760314941
1774944257.6918077,55,3.9683899879455566
1774944257.9453409,56,4.153789043426514
1774944258.1772106,57,3.8792977333068848
1774944258.4180872,58,3.9413650035858154
1774944258.6517699,59,4.083834171295166
1774944258.8885515,60,4.286014080047607
1774944259.1200078,61,3.9508721828460693
1774944259.350381,62,3.8845903873443604
1774944259.60852,63,4.2597832679748535
1774944259.8459961,64,4.013342380523682
1774944260.1037297,65,4.355792999267578
1774944260.3594098,66,4.161317825317383
1774944291.4752955,67,4.3405327796936035
1774944291.7903333,68,4.35504150390625
1774944292.060349,69,4.51090145111084
1774944292.3018663,70,4.342362403869629
1774944292.5422819,71,4.513492107391357
1774944292.783593,72,4.6634674072265625
1774944293.0224972,73,4.658376693725586
1774944293.2520754,74,4.362626552581787
1774944293.5050273,75,4.4631147384643555
1774944293.7415674,76,4.734811305999756
1774944293.9757504,77,4.382967948913574
1774944294.219719,78,4.760684967041016
1774944294.4587135,79,4.3500542640686035
1774944294.7119167,80,4.900366306304932
1774944294.9519215,81,4.391034126281738
1774944295.1864238,82,4.765756130218506
1774944295.4267082,83,4.548428058624268
1774944295.6637392,84,4.622145175933838
1774944295.9004781,85,5.203629970550537
1774944296.146119,86,5.197262763977051
1774944296.376302,87,5.230489730834961
1774944296.6193113,88,4.927844524383545
1774944296.8606021,89,5.0313801765441895
1774944297.0986311,90,4.646240234375
1774944297.3327582,91,4.8596014976501465
1774944297.5626123,92,4.804494857788086
1774944297.7893007,93,5.346787929534912
1774944298.02531,94,4.997108459472656
1774944298.2571263,95,4.876033782958984
1774944298.503968,96,5.365478038787842
1774944298.730593,97,5.158461570739746
1774944298.973228,98,5.146545886993408
1774944299.202902,99,5.026705741882324
